id,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,keyphrase,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/939760,Review Article,Notes,1980,10.2307/939760,article,book-review,jstor,,1980-06-01,4,36,http://www.jstor.org/stable/939760,John H. Baron; Guy Daniels; David H. Appel,Music Library Association,eng,897,897,,prokofiev; autobiography; musical; dmitri shostakovich; nikisch; roy blokker; like miaskovsky; mature prokofiev; composer; american achron,681,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/3138227,Main Index,Journal of the American Musicological Society,1987,10.2307/3138227,article,misc,jstor,,1987-01-01,,40,http://www.jstor.org/stable/3138227,,University of California Press,eng,1,86,,century; musical; american musicological; hans tischler; gregorian chant; musicology; chanson; cantus firmus; organum; music bams,35960,86,unigrams; bigrams; trigrams
http://www.jstor.org/stable/727609,Review Article,Music & Letters,1946,10.2307/727609,article,book-review,jstor,,1946-10-01,4,27,http://www.jstor.org/stable/727609,I. K.; Vissarion Shebalin,Oxford University Press,eng,273,273,,boosey hawkes; string quartet; solea frenare; hawkes london; martire solea; chel duol; boosey hawkes london; mio fallire; ragion vien; viso sereno,666,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/728511,Historical Introduction to 'La Calinda',Music & Letters,1946,10.2307/728511,article,research-article,jstor,,1946-01-01,1,27,http://www.jstor.org/stable/728511,R. Nettel,Oxford University Press,eng,59,62,,clam gallas; delius; mandoline; saint merys; slonimsky manages; negroes; fandango; merys description; dancers; soviet,3071,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/40926706,Kentridge's Nose,October,2010,10.2307/40926706,article,research-article,jstor,,2010-10-01,,134,http://www.jstor.org/stable/40926706,MARIA GOUGH,MIT Press,eng,3,27,,kentridge; shostakovich; william kentridge; dmitri shostakovich; gogols; police inspector; libretto; meyerhold; revolution; gogols story,10597,25,unigrams; bigrams; trigrams
http://www.jstor.org/stable/150817,Review Article,Soviet Studies,1973,10.2307/150817,article,book-review,jstor,,1973-04-01,4,24,http://www.jstor.org/stable/150817,Elisabeth Elliot; Viktor Shklovsky; Richard Sheldon; George Gibian,"Taylor & Francis, Ltd.",eng,615,618,,shklovsky; soviet; gibian; george gibian; professor gibian; russian; viktor shklovsky; russian literature; russias lost; richard sheldon,2007,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/894841,Muzička Enciklopedija (Encyclopedia of Music),Notes,1963,10.2307/894841,article,book-review,jstor,,1963-12-01,1/2,21,http://www.jstor.org/stable/894841,Josef Brozek; Josip Andreis,Music Library Association,eng,128,129,,musical; yugoslav; pittsburgh; encyclopedia; josip andreis; zagreb; governthe kiel; brozek katalog; antonius stradivarius; handschriften libretti,1210,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/855546,Review Article,Music & Letters,1947,10.2307/855546,article,book-review,jstor,,1947-04-01,2,28,http://www.jstor.org/stable/855546,E. L.; Aram Khachaturian,Oxford University Press,eng,196,196,,boosey hawkes; sonatina; composers; dmitri sonatina; hawkes london; rhapsodic poeme; boosey hawkes london; violin; soviet music; brahmss playful,473,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/831954,Musicology under Hitler: New Sources in Context,Journal of the American Musicological Society,1996,10.2307/831954,article,research-article,jstor,,1996-04-01,1,49,http://www.jstor.org/stable/831954,Pamela M. Potter,University of California Press,eng,70,113,,musicology; musicologists; german; musikwissenschaft; boetticher; deutsche; die musik; deutsche musikkultur; joachim moser; german music,19190,44,unigrams; bigrams; trigrams
http://www.jstor.org/stable/25677143,"Such Freedom, If Only Musical: Unofficial Soviet Music during the Thaw",Slavic Review,2010,10.2307/25677143,article,book-review,jstor,,2010-07-01,2,69,http://www.jstor.org/stable/25677143,David Fanning; Peter J. Schmelz,"Association for Slavic, East European, and Eurasian Studies",eng,494,495,,schmelz; soviet; soviet music; composers; dmitrii shostakovich; sergei prokofiev; iosif stalins; musical; stalins repressions; radar denisov,833,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/946193,Review Article,Tempo,1988,10.2307/946193,article,book-review,jstor,,1988-03-01,164,,http://www.jstor.org/stable/946193,Calum MacDonald; Vladimir Ovcharek; Grigori Lutsky; Vissarion Solovyov; Iosif Levinzon; Nikolai Miaskovsky; Taneyev Quartet of Leningrad; Vladimir Ovcharek; Grigori Lutsky; Vissarion Solovyov; Iosif Levinzon; Nikolai Miaskovsky; Taneyev Quartet of Leningrad; Vladimir Ovcharek; Grigori Lutsky; Vissarion Solovyov; Iosif Levinzon; Nikolai Miaskovsky; Taneyev Quartet of Leningrad; Vladimir Ovcharek; Grigori Lutsky; Vissarion Solovyov; Iosif Levinzon; Nikolai Miaskovsky; Taneyev Quartet of Leningrad; Vladimir Ovcharek; Grigori Lutsky; Vissarion Solovyov; Iosif Levinzon; Nikolai Miaskovsky; Taneyev Quartet of Leningrad; Vladimir Ovcharek; Grigori Lutsky; Vissarion Solovyov; Iosif Levinzon; Nikolai Miaskovsky; Taneyev Quartet of Leningrad,Cambridge University Press,eng,48,50,,miaskovsky; quartet; miaskovsky string; string quartet; miaskovsky string quartet; shostakovich; prokofiev; symphony; composer; soviet,2075,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/3344131,Music Education Materials: A Selected Bibliography,Journal of Research in Music Education,1959,10.2307/3344131,article,misc,jstor,,1959-04-01,1,7,http://www.jstor.org/stable/3344131,,MENC: The National Association for Music Education,eng,1,144,,summy birchard; annotation see; dances; birchard publishing; ill summy; summy birchard publishing; annotation see page; ill summy birchard; children; music education,51572,142,unigrams; bigrams; trigrams
http://www.jstor.org/stable/956883,Front Matter,The Musical Times,1972,10.2307/956883,article,misc,jstor,,1972-08-01,1554,113,http://www.jstor.org/stable/956883,,Musical Times Publications Ltd.,eng,737,829,,london; lram arcm; courses; college; compton makin; diploma; teachers; philharmonic orchestra; students; education,16016,39,unigrams; bigrams; trigrams
http://www.jstor.org/stable/3394882,"Tonal/Atonal: Progressive Ear Training, Singing and Dictation Studies in Diatonic, Chromatic and Atonal Music",Music Educators Journal,1975,10.2307/3394882,article,book-review,jstor,,1975-10-01,2,62,http://www.jstor.org/stable/3394882,Fred S. Schock; Ronald Herder,"Sage Publications, Inc.",eng,79,82,,tonal atonal; ear training; zoltan kodaly; unaccompanied; mej oct; unaccompanied satb; russell smith; contemporary musicianship; ronald herder; mouthpieces,2051,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/965272,Encountering Gubaydulina,The Musical Times,1988,10.2307/965272,article,research-article,jstor,,1988-03-01,1741,129,http://www.jstor.org/stable/965272,Gerard McBurney,Musical Times Publications Ltd.,eng,120,125,,stimmen verstummen; symphony stimmen; symphony stimmen verstummen; rhythm; small orch; musical; soviet union; soviet; composer; symphony orchestra,4105,5,unigrams; bigrams; trigrams
http://www.jstor.org/stable/738987,Soviet Music and Musicians,The Musical Quarterly,1937,10.2307/738987,article,research-article,jstor,,1937-07-01,3,23,http://www.jstor.org/stable/738987,William Kozlenko,Oxford University Press,eng,295,305,,composers; soviet; musical; soviet composer; musicians; revolutionary; soviet music; knipper; alexander krein; symphony,4157,11,unigrams; bigrams; trigrams
http://www.jstor.org/stable/730010,Review Article,Music & Letters,1956,10.2307/730010,article,book-review,jstor,,1956-01-01,1,37,http://www.jstor.org/stable/730010,R. D.; Richard Schulze,Oxford University Press,eng,84,84,,soviet; exaggeratedly purist; ceaseless harrying; shostakovich; harmonic expressiveness; fundamental mindlessness; compactness rhythmic; shostakovich undoubtedly; picturesquely descriptive; coat turnings,598,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/892243,Russian Music from the Beginning of the Nineteenth Century,Notes,1954,10.2307/892243,article,book-review,jstor,,1954-12-01,1,12,http://www.jstor.org/stable/892243,Judah A. Joffe; Alfred J. Swan; B. V. Asaf'ev (Igor Glebov),Music Library Association,eng,93,95,,russian; russian music; translation; learned societies; cembalo harpsichord; istorii muzyki; findeisen; musical; nachala xix; russian translation,1317,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/727600,Review Article,Music & Letters,1946,10.2307/727600,article,book-review,jstor,,1946-10-01,4,27,http://www.jstor.org/stable/727600,I. K.; Elisabeth Lutyens,Oxford University Press,eng,271,271,,boosey hawkes; viola solo; miaskovsky nikolai; hawkes london; movement; mellers wilfrid; boosey hawkes london; sonata; soviet music; sonata introversion,862,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24319172,An Eye to the Future,The World of Music,1964,10.2307/24319172,article,research-article,jstor,,1964-03-01,2/3,6,http://www.jstor.org/stable/24319172,Mario Labroca; Marguerite de Reding; Ernst Mohr; Yvon Christnach; Harald Heckmann; R. Leuzinger; Egon Kraus; Wilfried Scheib; D. Tapkov; Kaj Kauhanen; Jean Henneberger; Pierre Savintsev,Florian Noetzel GmbH Verlag,eng,35,42,,international; composers; musicians; musical; musical youth; concerts; countries; unesco; council; national,10927,8,unigrams; bigrams; trigrams
http://www.jstor.org/stable/741285,Quarterly Book-List,The Musical Quarterly,1965,10.2307/741285,article,misc,jstor,,1965-04-01,2,51,http://www.jstor.org/stable/741285,Carroll C. Wade; Fred Blum,Oxford University Press,eng,441,449,,microfilms pos; pos film; university microfilms; illus bibl; arbor university; microfilms pos film; arbor university microfilms; university microfilms pos; dufour chester; springs penna,4488,9,unigrams; bigrams; trigrams
http://www.jstor.org/stable/727603,Review Article,Music & Letters,1946,10.2307/727603,article,book-review,jstor,,1946-10-01,4,27,http://www.jstor.org/stable/727603,E. L.; Montague F. Phillips,Oxford University Press,eng,271,271,,boosey hawkes; viola solo; miaskovsky nikolai; hawkes london; movement; mellers wilfrid; boosey hawkes london; sonata; soviet music; sonata introversion,862,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.1525/jm.2009.26.2.205,Górecki's <em>Scontri</em> and Avant-Garde Music in Cold War Poland,The Journal of Musicology,2009,10.1525/jm.2009.26.2.205,article,research-article,jstor,,2009-04-01,2,26,http://www.jstor.org/stable/10.1525/jm.2009.26.2.205,Lisa Jakelski,University of California Press,en,205,239,,polish; warsaw autumn; scontri; composers; poland; polish music; socialist realism; polish composers; musical; warszawskiej jesieni,14026,35,unigrams; bigrams; trigrams
http://www.jstor.org/stable/4203819,Review Article,The Slavonic and East European Review,1946,10.2307/4203819,article,book-review,jstor,,1946-11-01,64,25,http://www.jstor.org/stable/4203819,B. H. Sumner; Michael Karpovich; Paul Milyukov,Modern Humanities Research Association,eng,253,257,,russian; outlines; igth century; history; historical; russian historical; bernard pares; painting; slavonic review; centuries,2601,5,unigrams; bigrams; trigrams
http://www.jstor.org/stable/426491,Review Article,The Journal of Aesthetics and Art Criticism,1948,10.2307/426491,article,book-review,jstor,,1948-03-01,3,6,http://www.jstor.org/stable/426491,Charles W. Hughes; Alexandrei Ikonnikov; Myaskovsky,Wiley,eng,284,284,,composer; soviet; czarist russia; compositions; melody instrumentation; composers attentive; portrait frontispiece; rhythm melody; soviet composers; composers artistic,303,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.1525/jm.2006.23.4.485,Mutual Responses in the Midst of an Era: Aaron Copland's <em>The Tender Land</em> and Leonard Bernstein's <em>Candide</em>,The Journal of Musicology,2006,10.1525/jm.2006.23.4.485,article,research-article,jstor,,2006-10-01,4,23,http://www.jstor.org/stable/10.1525/jm.2006.23.4.485,ELIZABETH B. CRIST,University of California Press,en,485,527,,copland; tender land; bernstein; hellman; aaron copland; candide; perlis copland; bernstein fbi; mccarthy; leonard bernstein,11532,43,unigrams; bigrams; trigrams
http://www.jstor.org/stable/23345080,Back Matter,The Slavic and East European Journal,2010,10.2307/23345080,article,misc,jstor,,2010-12-01,4,54,http://www.jstor.org/stable/23345080,,American Association of Teachers of Slavic and East European Languages,eng,,,,russian; slavic; slavic and east; soviet; michael wachtel; http aatseelorg; submission; izdanie pod; imperial russia; cinema,3717,12,unigrams; bigrams; trigrams
http://www.jstor.org/stable/3394378,Overtones,Music Educators Journal,1973,10.2307/3394378,article,misc,jstor,,1973-09-01,1,60,http://www.jstor.org/stable/3394378,,"Sage Publications, Inc.",eng,5,5,,soviet; music education; shostakovich; soviet union; stalin prize; composers; larrabee; ocp thog; dmitri shostakovich; cits uget,884,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/733103,Back Matter,Music & Letters,1960,10.2307/733103,article,misc,jstor,,1960-10-01,4,41,http://www.jstor.org/stable/733103,,Oxford University Press,eng,,,,musical; music examples; violin concerto; musical quarterly; musicians benevolent; joseph haydn; gervase elwes; symphonies; zoltan kodaly; bruckners symphonies,1036,5,unigrams; bigrams; trigrams
http://www.jstor.org/stable/45113738,SOVIET MUSIC AND MUSICIANS,The Slavonic and East European Review,1944,10.2307/45113738,article,research-article,jstor,,1944-12-01,61,22,http://www.jstor.org/stable/45113738,NICOLAS SLONIMSKY,Modern Humanities Research Association,eng,1,18,,soviet; nicolas slonimsky; soviet composers; soviet music; moscow; shostakovich; symphony; russian; symphonic; socialist realism,7746,18,unigrams; bigrams; trigrams
http://www.jstor.org/stable/964484,Front Matter,The Musical Times,1987,10.2307/964484,article,misc,jstor,,1987-03-01,1729,128,http://www.jstor.org/stable/964484,,Musical Times Publications Ltd.,eng,117,177,,festival; details; orchestra; arturo toscanini; quartet; london; exhibitions; copeman hart; cathedral; church,11394,28,unigrams; bigrams; trigrams
http://www.jstor.org/stable/3526498,The 'Perestroyka' of Soviet Symphonism: Shostakovich in 1935,Music & Letters,2002,10.2307/3526498,article,research-article,jstor,,2002-05-01,2,83,http://www.jstor.org/stable/3526498,Pauline Fairclough,Oxford University Press,eng,259,273,,sovetskaya muzika; shostakovich; soviet; symphony; mahler; socialist realism; composers; symphonic; soviet composers; musical,9028,15,unigrams; bigrams; trigrams
http://www.jstor.org/stable/739252,Quarterly Book-List,The Musical Quarterly,1946,10.2307/739252,article,misc,jstor,,1946-10-01,4,32,http://www.jstor.org/stable/739252,Edward N. Waters,Oxford University Press,eng,623,631,,verlag; musicales rafer; kassel barenreiter; auflage; leipzig; regensburg bosse; ediciones musicales; mainz rheingold; barenreiter verlag; leipzig hofmeister,3478,9,unigrams; bigrams; trigrams
http://www.jstor.org/stable/40244823,Music in the Modern-Postmodern Labyrinth,New England Review (1990-),2006,10.2307/40244823,article,research-article,jstor,,2006-01-01,2,27,http://www.jstor.org/stable/40244823,Paul Griffiths,Middlebury College Publications,eng,96,113,,boulez; composers; stockhausen; stravinsky; serialism; messiaen; paul griffiths; musical; orchestra; percussion,9131,18,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2679538,"Socialist Realism in the Stalinist Terror: The Industry of Socialism Art Exhibition, 1935-41",The Russian Review,2001,10.2307/2679538,article,research-article,jstor,,2001-04-01,2,60,http://www.jstor.org/stable/2679538,Susan E. Reid,Wiley,eng,153,184,,socialist realism; artists; soviet; exhibition; sergei gerasimov; gerasimov; aleksandr gerasimov; moscow; aleksandr; stalinist,16229,32,unigrams; bigrams; trigrams
http://www.jstor.org/stable/898096,Music Received,Notes,1978,10.2307/898096,article,misc,jstor,,1978-06-01,4,34,http://www.jstor.org/stable/898096,Ruth Watanabe; Norma Jean Lamb,Music Library Association,eng,989,1005,,warner bros; boosey; dirigee par; contains; barenreiter; collection dirigee; presser; peters; emb presser; schirmer,9553,17,unigrams; bigrams; trigrams
http://www.jstor.org/stable/922169,London Concerts,The Musical Times,1941,10.2307/922169,article,research-article,jstor,,1941-10-01,1184,82,http://www.jstor.org/stable/922169,,Musical Times Publications Ltd.,eng,381,382,,concerts; myra hess; albert hall; malcolm sargent; symphony; orchestra; quartet; philharmonic; violin concerto; chamber music,2220,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/949589,Review Article,The Musical Times,1960,10.2307/949589,article,book-review,jstor,,1960-04-01,1406,101,http://www.jstor.org/stable/949589,Dennis Arundell; Thomas D'Urfey,Musical Times Publications Ltd.,eng,236,236,,dom anselm; shostakovich; anselm hughes; symphony; dmitry rabinovich; ribald ditties; unrestrained versifying; zhdanov decrees; purcell corelli; dom anselm hughes,990,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/20058343,Volume Information,The Slavic and East European Journal,2005,10.2307/20058343,article,misc,jstor,,2005-12-01,4,49,http://www.jstor.org/stable/20058343,,American Association of Teachers of Slavic and East European Languages,eng,,,,russian; tatiana nazarenko; slavic; alina orlov; anto knezevic; soviet; marya zeigler; slavic and east; russian culture; imperial russia,2583,10,unigrams; bigrams; trigrams
http://www.jstor.org/stable/3878789,Review Article,Tempo,2005,10.2307/3878789,article,book-review,jstor,,2005-01-01,231,59,http://www.jstor.org/stable/3878789,Calum MacDonald; Popov; Shostakovich; London Symphony Orchestra; Leon Botstein,Cambridge University Press,eng,80,81,,shostakovich; leon botstein; symphony; popovs; botstein conducted; gavriil popovs; symphony orchestra; landler popovs; symphonys phantasmal; brawling achingly,541,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24659319,"THE ILLEGITIMACY OF POPULARITY: SOVIET COMPOSERS AND THE ROYALTIES ADMINISTRATION, 1939-1953",Russian History,2000,10.2307/24659319,article,research-article,jstor,,2000-10-01,3,27,http://www.jstor.org/stable/24659319,KIRIL TOMOFF,Brill,eng,311,340,,royalties; composers; rubles; soviet composers; writers union; million; histoire russe; composers union; royalties administration; popularity soviet,13583,30,unigrams; bigrams; trigrams
http://www.jstor.org/stable/26414238,Negotiating “Historical Truth”,The Journal of Musicology,2016,10.2307/26414238,article,research-article,jstor,,2016-07-01,3,33,http://www.jstor.org/stable/26414238,LEAH GOLDMAN,University of California Press,eng,277,331,,decembrists; pestel; bolshoi; polina; iurii aleksandrovich; soviet; levit iurii; senate square; tsk vkp; aleksandrovich shaporin,18203,55,unigrams; bigrams; trigrams
http://www.jstor.org/stable/941101,Review Article,Notes,1989,10.2307/941101,article,book-review,jstor,,1989-12-01,2,46,http://www.jstor.org/stable/941101,Bruce Posner; Kaikhosru Shapurji Sorabji; Ronald Stevenson; Bernard van Dieren; Ronald Stevenson,Music Library Association,eng,511,513,,sorabji; fair copy; ronald stevenson; van dieren; bravura series; performing; bardic; piano masterworks; piano music; aylesbury bardic,2140,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24319154,EVENTS OF THE SEASON,The World of Music,1963,10.2307/24319154,article,misc,jstor,,1963-11-01,6,5,http://www.jstor.org/stable/24319154,Dimiter Senginov; B. Sherbak; Hilka Reinert,Florian Noetzel GmbH Verlag,eng,133,136,,contemporary music; composers; choral; concerts; music education; symphony; festival; music theatre; symphony orchestra; music festival,3918,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/727604,Review Article,Music & Letters,1946,10.2307/727604,article,book-review,jstor,,1946-10-01,4,27,http://www.jstor.org/stable/727604,I. K.; Charles Proctor,Oxford University Press,eng,271,271,,boosey hawkes; viola solo; miaskovsky nikolai; hawkes london; movement; mellers wilfrid; boosey hawkes london; sonata; soviet music; sonata introversion,862,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/4322792,Bibliography of Periodical Literature,Middle East Journal,1956,10.2307/4322792,article,misc,jstor,,1956-01-01,1,10,http://www.jstor.org/stable/4322792,,Middle East Institute,eng,104,121,,bso afr; afr stud; bso afr stud; arabic; armenian; islamic; persian; studia islamica; east aff; islamic lit,13846,18,unigrams; bigrams; trigrams
http://www.jstor.org/stable/936405,New Music,The Musical Times,1948,10.2307/936405,article,research-article,jstor,,1948-03-01,1261,89,http://www.jstor.org/stable/936405,,Musical Times Publications Ltd.,eng,85,86,,one guinea; bye law; previous bye; boosey hawkes; subscription; annual subscription; glasgow limpus; previous bye law; bye law states; limpus prize,2137,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/741430,"Prokofiev's ""War and Peace"": A Chronicle",The Musical Quarterly,1977,10.2307/741430,article,research-article,jstor,,1977-07-01,3,63,http://www.jstor.org/stable/741430,Malcolm H. Brown,Oxford University Press,eng,297,326,,prokofiev; war and peace; mira mendelssohn; moscow; bolshoi; moscow aflame; scenes; natasha; musical quarterly; eisenstein,12192,30,unigrams; bigrams; trigrams
http://www.jstor.org/stable/43662309,Funeral Games: In Honor of Arthur Vincent Lourié,The Russian Review,2015,10.2307/43662309,article,book-review,jstor,,2015-07-01,3,74,http://www.jstor.org/stable/43662309,Pauline Fairclough; Klára Móricz; Simon Morrison,Wiley,eng,499,500,,émigré; simon morrison; émigré communities; taruskin; akhmatova aleksandr; arthur vincent; sycophantic biographer; voks exerted; aleksandr blok; soviet,699,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/938486,Prokofiev's Ninth Piano Sonata,The Musical Times,1956,10.2307/938486,article,misc,jstor,,1956-12-01,1366,97,http://www.jstor.org/stable/938486,Frank Merrick,Musical Times Publications Ltd.,eng,649,649,,sonata; clattering allegro; everincreasing peacefulness; curwen basil; shaws fanfare; leslie woodgate; produces musicianly; musicianly arrangements; movement; voices curwen,551,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/3395088,Front Matter,Music Educators Journal,1976,10.2307/3395088,article,misc,jstor,,1976-11-01,3,63,http://www.jstor.org/stable/3395088,,"Sage Publications, Inc.",eng,1,29,,procopio; guitar; music educators; musical; please send; leblanc; reston virginia; wurlitzer; educators national; records,4920,18,unigrams; bigrams; trigrams
http://www.jstor.org/stable/126890,Volume Information,The Russian Review,1967,10.2307/126890,article,misc,jstor,,1967-10-01,4,26,http://www.jstor.org/stable/126890,,Wiley,eng,427,436,,soviet; russian; revolution; russian revolution; nikolai zabolotsky; mayakovsky; andrei voznesenskys; blok mayakovsky; russian review; helene iswolsky,3875,10,unigrams; bigrams; trigrams
http://www.jstor.org/stable/938140,Some New Music. Mainly for Piano,The Musical Times,1956,10.2307/938140,article,book-review,jstor,,1956-08-01,1362,97,http://www.jstor.org/stable/938140,Colin Mason,Musical Times Publications Ltd.,eng,421,422,,sonata; boosey hawkes; preludes and fugues; composer; flute sonata; musical; melodic; piano sonata; hindemith; shostakovich,2360,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/918856,The Leningrad Musical Festival,The Musical Times,1934,10.2307/918856,article,research-article,jstor,,1934-04-01,1094,75,http://www.jstor.org/stable/918856,,Musical Times Publications Ltd.,eng,333,333,,leningrad; orchestral; debussy autographs; orchestral partita; musical; leningrad musical; arrive leningrad; composers; tallin esthonia; musical festival,855,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.5612/slavicreview.72.3.0573,Shostakovich's Turn to the String Quartet and the Debates about Socialist Realism in Music,Slavic Review,2013,10.5612/slavicreview.72.3.0573,article,research-article,jstor,,2013-10-01,3,72,http://www.jstor.org/stable/10.5612/slavicreview.72.3.0573,Katerina Clark,Cambridge University Press,en,573,589,,shostakovich; soviet; sovetskaia muzyka; quartet; socialist realism; literaturnaia gazeta; string quartet; symphony; sovetskoe iskusstvo; novyi mir,9470,17,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.5699/slaveasteurorev2.93.4.0626,<em>Mother Courage</em> and Political Pragmatism: Sovietizing Brecht during the Thaw,The Slavonic and East European Review,2015,10.5699/slaveasteurorev2.93.4.0626,article,research-article,jstor,,2015-10-01,4,93,http://www.jstor.org/stable/10.5699/slaveasteurorev2.93.4.0626,Jesse Gardiner,Modern Humanities Research Association,en,626,654,,brecht; soviet; berliner ensemble; mother courage; theatre; soviet union; socialist realism; moscow; jesse gardiner; sovetskaia kul,13310,29,unigrams; bigrams; trigrams
http://www.jstor.org/stable/429451,Selective Current Bibliography for Aesthetics and Related Fields,The Journal of Aesthetics and Art Criticism,1969,10.2307/429451,article,misc,jstor,,1969-07-01,4,27,http://www.jstor.org/stable/429451,Helmut Hungerland,Wiley,eng,485,509,,university microfilms; arbor university; arbor university microfilms; artforum; musical; current bibliography; konsthistorisk tidskrift; aesthetics; jaac xxvi; psychology,17212,25,unigrams; bigrams; trigrams
http://www.jstor.org/stable/739426,Communication from Moscow--II,The Musical Quarterly,1943,10.2307/739426,article,research-article,jstor,,1943-10-01,4,29,http://www.jstor.org/stable/739426,Igor Boelza,Oxford University Press,eng,517,520,,soviet composers; symphony; glieres; russian; intonational structure; heroic; musical; piano sonata; string quartet; russian overture,1610,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/44163462,BOOKS RECEIVED,Music & Letters,2015,10.2307/44163462,article,misc,jstor,,2015-11-01,4,96,http://www.jstor.org/stable/44163462,,Oxford University Press,eng,691,692,,ashgate farnham; farnham and burlington; rochester; woodbridge; cambridge; oxford; series ashgate; university; boydell press woodbridge; series ashgate farnham,1732,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/921957,Music in the Provinces,The Musical Times,1942,10.2307/921957,article,misc,jstor,,1942-01-01,1187,83,http://www.jstor.org/stable/921957,,Musical Times Publications Ltd.,eng,28,30,,symphony; concerto; orchestra; piano concerto; symphony orchestra; philharmonic; concerto played; programme; philharmonic orchestra; tchaikovskys,3116,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/20058333,Soviet Music and Society under Lenin and Stalin: The Baton and Sickle,The Slavic and East European Journal,2005,10.2307/20058333,article,book-review,jstor,,2005-10-01,3,49,http://www.jstor.org/stable/20058333,Olga Mesropova; Neil Edmunds,American Association of Teachers of Slavic and East European Languages,eng,531,532,,soviet; soviet music; essays; musical; shostakovichs; richard stites; lenin and stalin; composers; pekka suutari; dmitry shostakovich,1063,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/4213703,Review Article,The Slavonic and East European Review,2003,10.2307/4213703,article,book-review,jstor,,2003-04-01,2,81,http://www.jstor.org/stable/4213703,Arnold McMillin; Francis Maes; Arnold J. Pomerans; Erica Pomerans,Modern Humanities Research Association,eng,334,336,,russian music; composers; francis maes; symphony; babi jfar; pomerans; erica pomerans; tantalizingly unattributed; jfar nijmegen; shostakovichs,1134,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/898967,Review Article,Notes,1993,10.2307/898967,article,book-review,jstor,,1993-03-01,3,49,http://www.jstor.org/stable/898967,David Haas; Karen Kopp,Music Library Association,eng,1041,1043,,shostakovich; symphonies; soviet; musicologists; krenek; symphonic; dmitri shostakovich; webern; moscow muzyka; karen kopp,1992,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/767960,Music of the Soviet Union,Yearbook for Traditional Music,1990,10.2307/767960,article,book-review,jstor,,1990-01-01,,22,http://www.jstor.org/stable/767960,Mark Slobin,International Council for Traditional Music,eng,169,170,,soviet; melodia; folkways; soviet musics; cassette; stuard detmer; ethnomusicology; smithsonians folklife; folkways melodia; margarita mazo,442,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/734426,Soviet Composers and the Development of Soviet Music,Music & Letters,1973,10.2307/734426,article,book-review,jstor,,1973-10-01,4,54,http://www.jstor.org/stable/734426,G. A.; Stanley Dale Krebs; Boris Schwarz,Oxford University Press,eng,468,470,,soviet; soviet composers; schwarzs; professor schwarzs; musical; russian; musical examples; sovetskaya muzika; colas breugnon; symphony,1474,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/26565217,Stalin’s Music Prize: Soviet Culture and Politics,Slavic Review,2017,10.2307/26565217,article,book-review,jstor,,2017-10-01,3,76,http://www.jstor.org/stable/26565217,David G. Tompkins; Marina Frolova-Walker,Cambridge University Press,eng,832,833,,frolova walker; stalin; stalin prizes; soviet; pity aleksandr; shostakovich; soviet culture; elizabethan russia; socialist realism; terror and pity,1135,2,unigrams; bigrams; trigrams
